Date,Division,Category,Headcount,Budget_IDR,Actual_IDR,Year,Month,Month_Name,Variance_IDR,Variance_Pct
2024-08-01,Marketing & Brand,Basic Salary,189,1876298000.0,1891231000.0,2024,8,Aug,14933000.0,0.795875708442902
2024-08-01,Marketing & Brand,Fixed Allowance,189,281445000.0,287347000.0,2024,8,Aug,5902000.0,2.097034944660591
2024-08-01,Marketing & Brand,Variable Allowance/Incentive,189,150104000.0,154230000.0,2024,8,Aug,4126000.0,2.7487608591376644
2024-08-01,Marketing & Brand,Overtime,189,56289000.0,54169000.0,2024,8,Aug,-2120000.0,-3.7662776030840837
2024-08-01,Marketing & Brand,BPJS (Kesehatan & Ketenagakerjaan),189,134643000.0,133219000.0,2024,8,Aug,-1424000.0,-1.0576116099611566
2024-08-01,Marketing & Brand,THR & Bonus Tahunan,189,156358000.0,0.0,2024,8,Aug,-156358000.0,-100.0
2024-08-01,Marketing & Brand,Training & Development,189,28350000.0,25358000.0,2024,8,Aug,-2992000.0,-10.55379188712522
2024-08-01,Marketing & Brand,Recruitment Cost,189,2894000.0,5749000.0,2024,8,Aug,2855000.0,98.65238424326192
2024-08-01,Marketing & Brand,Other Employee Benefit,189,103950000.0,108824000.0,2024,8,Aug,4874000.0,4.688792688792689
2024-09-01,Marketing & Brand,Basic Salary,189,1876298000.0,1879388000.0,2024,9,Sep,3090000.0,0.16468599337631867
2024-09-01,Marketing & Brand,Fixed Allowance,189,281445000.0,279404000.0,2024,9,Sep,-2041000.0,-0.7251860931976053
2024-09-01,Marketing & Brand,Variable Allowance/Incentive,189,150104000.0,157114000.0,2024,9,Sep,7010000.0,4.670095400522305
2024-09-01,Marketing & Brand,Overtime,189,56289000.0,59348000.0,2024,9,Sep,3059000.0,5.434454333884062
2024-09-01,Marketing & Brand,BPJS (Kesehatan & Ketenagakerjaan),189,134643000.0,136832000.0,2024,9,Sep,2189000.0,1.6257807684023677
2024-09-01,Marketing & Brand,THR & Bonus Tahunan,189,156358000.0,0.0,2024,9,Sep,-156358000.0,-100.0
2024-09-01,Marketing & Brand,Training & Development,189,28350000.0,24733000.0,2024,9,Sep,-3617000.0,-12.758377425044094
2024-09-01,Marketing & Brand,Recruitment Cost,189,2894000.0,3712000.0,2024,9,Sep,818000.0,28.265376641326885
2024-09-01,Marketing & Brand,Other Employee Benefit,189,103950000.0,94862000.0,2024,9,Sep,-9088000.0,-8.742664742664742
2024-10-01,Marketing & Brand,Basic Salary,189,1876298000.0,1892886000.0,2024,10,Oct,16588000.0,0.8840813133095062
2024-10-01,Marketing & Brand,Fixed Allowance,189,281445000.0,276093000.0,2024,10,Oct,-5352000.0,-1.9016148803496242
2024-10-01,Marketing & Brand,Variable Allowance/Incentive,189,150104000.0,140006000.0,2024,10,Oct,-10098000.0,-6.727335713905027
2024-10-01,Marketing & Brand,Overtime,189,56289000.0,56242000.0,2024,10,Oct,-47000.0,-0.08349766384195846
2024-10-01,Marketing & Brand,BPJS (Kesehatan & Ketenagakerjaan),189,134643000.0,136046000.0,2024,10,Oct,1403000.0,1.0420148095333586
2024-10-01,Marketing & Brand,THR & Bonus Tahunan,189,156358000.0,0.0,2024,10,Oct,-156358000.0,-100.0
2024-10-01,Marketing & Brand,Training & Development,189,28350000.0,23839000.0,2024,10,Oct,-4511000.0,-15.911816578483245
2024-10-01,Marketing & Brand,Recruitment Cost,189,2894000.0,470000.0,2024,10,Oct,-2424000.0,-83.75950241879751
2024-10-01,Marketing & Brand,Other Employee Benefit,189,103950000.0,99427000.0,2024,10,Oct,-4523000.0,-4.351130351130352
2024-11-01,Marketing & Brand,Basic Salary,190,1886225000.0,1892697000.0,2024,11,Nov,6472000.0,0.343119193097324
2024-11-01,Marketing & Brand,Fixed Allowance,190,282934000.0,290425000.0,2024,11,Nov,7491000.0,2.6476139311641584
2024-11-01,Marketing & Brand,Variable Allowance/Incentive,190,150898000.0,137235000.0,2024,11,Nov,-13663000.0,-9.054460629034182
2024-11-01,Marketing & Brand,Overtime,190,56587000.0,47310000.0,2024,11,Nov,-9277000.0,-16.39422482195557
2024-11-01,Marketing & Brand,BPJS (Kesehatan & Ketenagakerjaan),190,135356000.0,136295000.0,2024,11,Nov,939000.0,0.6937261739413103
2024-11-01,Marketing & Brand,THR & Bonus Tahunan,190,157185000.0,0.0,2024,11,Nov,-157185000.0,-100.0
2024-11-01,Marketing & Brand,Training & Development,190,28500000.0,29526000.0,2024,11,Nov,1026000.0,3.5999999999999996
2024-11-01,Marketing & Brand,Recruitment Cost,190,2909000.0,3914000.0,2024,11,Nov,1005000.0,34.54795462358199
2024-11-01,Marketing & Brand,Other Employee Benefit,190,104500000.0,109375000.0,2024,11,Nov,4875000.0,4.6650717703349285
2024-12-01,Marketing & Brand,Basic Salary,191,1896152000.0,1903844000.0,2024,12,Dec,7692000.0,0.40566368097072386
2024-12-01,Marketing & Brand,Fixed Allowance,191,284423000.0,288490000.0,2024,12,Dec,4067000.0,1.4299124894962785
2024-12-01,Marketing & Brand,Variable Allowance/Incentive,191,151692000.0,157789000.0,2024,12,Dec,6097000.0,4.019328639611845
2024-12-01,Marketing & Brand,Overtime,191,56885000.0,61762000.0,2024,12,Dec,4877000.0,8.57343763733849
2024-12-01,Marketing & Brand,BPJS (Kesehatan & Ketenagakerjaan),191,136068000.0,138126000.0,2024,12,Dec,2058000.0,1.512479054590352
2024-12-01,Marketing & Brand,THR & Bonus Tahunan,191,158013000.0,854299000.0,2024,12,Dec,696286000.0,440.6510856701664
2024-12-01,Marketing & Brand,Training & Development,191,28650000.0,35232000.0,2024,12,Dec,6582000.0,22.973821989528794
2024-12-01,Marketing & Brand,Recruitment Cost,191,2924000.0,3503000.0,2024,12,Dec,579000.0,19.801641586867305
2024-12-01,Marketing & Brand,Other Employee Benefit,191,105050000.0,105821000.0,2024,12,Dec,771000.0,0.7339362208472157
2023-01-01,R&D (Riset & Pengembangan),Basic Salary,141,1480500000.0,1468405000.0,2023,1,Jan,-12095000.0,-0.8169537318473488
2023-01-01,R&D (Riset & Pengembangan),Fixed Allowance,141,222075000.0,223712000.0,2023,1,Jan,1637000.0,0.7371383541596307
2023-01-01,R&D (Riset & Pengembangan),Variable Allowance/Incentive,141,74025000.0,71696000.0,2023,1,Jan,-2329000.0,-3.1462343802769333
2023-01-01,R&D (Riset & Pengembangan),Overtime,141,44415000.0,44543000.0,2023,1,Jan,128000.0,0.28819092648879885
2023-01-01,R&D (Riset & Pengembangan),BPJS (Kesehatan & Ketenagakerjaan),141,106241000.0,108278000.0,2023,1,Jan,2037000.0,1.9173388804698752
2023-01-01,R&D (Riset & Pengembangan),THR & Bonus Tahunan,141,123375000.0,0.0,2023,1,Jan,-123375000.0,-100.0
2023-01-01,R&D (Riset & Pengembangan),Training & Development,141,21150000.0,34810000.0,2023,1,Jan,13660000.0,64.58628841607566
2023-01-01,R&D (Riset & Pengembangan),Recruitment Cost,141,4311000.0,5451000.0,2023,1,Jan,1140000.0,26.443980514961723
2023-01-01,R&D (Riset & Pengembangan),Other Employee Benefit,141,77550000.0,72277000.0,2023,1,Jan,-5273000.0,-6.799484203739523
2023-02-01,R&D (Riset & Pengembangan),Basic Salary,142,1491000000.0,1500624000.0,2023,2,Feb,9624000.0,0.6454728370221329
2023-02-01,R&D (Riset & Pengembangan),Fixed Allowance,142,223650000.0,233326000.0,2023,2,Feb,9676000.0,4.326402861614129
2023-02-01,R&D (Riset & Pengembangan),Variable Allowance/Incentive,142,74550000.0,72714000.0,2023,2,Feb,-1836000.0,-2.4627766599597587
2023-02-01,R&D (Riset & Pengembangan),Overtime,142,44730000.0,45710000.0,2023,2,Feb,980000.0,2.190923317683881
2023-02-01,R&D (Riset & Pengembangan),BPJS (Kesehatan & Ketenagakerjaan),142,106994000.0,107394000.0,2023,2,Feb,400000.0,0.373852739405948
2023-02-01,R&D (Riset & Pengembangan),THR & Bonus Tahunan,142,124250000.0,0.0,2023,2,Feb,-124250000.0,-100.0
2023-02-01,R&D (Riset & Pengembangan),Training & Development,142,21300000.0,26340000.0,2023,2,Feb,5040000.0,23.661971830985916
2023-02-01,R&D (Riset & Pengembangan),Recruitment Cost,142,4341000.0,5297000.0,2023,2,Feb,956000.0,22.02257544344621
2023-02-01,R&D (Riset & Pengembangan),Other Employee Benefit,142,78100000.0,79190000.0,2023,2,Feb,1090000.0,1.3956466069142126
2023-03-01,R&D (Riset & Pengembangan),Basic Salary,143,1501500000.0,1504302000.0,2023,3,Mar,2802000.0,0.1866133866133866
2023-03-01,R&D (Riset & Pengembangan),Fixed Allowance,143,225225000.0,223214000.0,2023,3,Mar,-2011000.0,-0.8928848928848929
2023-03-01,R&D (Riset & Pengembangan),Variable Allowance/Incentive,143,75075000.0,76241000.0,2023,3,Mar,1166000.0,1.5531135531135531
2023-03-01,R&D (Riset & Pengembangan),Overtime,143,45045000.0,49881000.0,2023,3,Mar,4836000.0,10.735930735930737
2023-03-01,R&D (Riset & Pengembangan),BPJS (Kesehatan & Ketenagakerjaan),143,107748000.0,106089000.0,2023,3,Mar,-1659000.0,-1.5397037532019155
2023-03-01,R&D (Riset & Pengembangan),THR & Bonus Tahunan,143,125125000.0,0.0,2023,3,Mar,-125125000.0,-100.0
2023-03-01,R&D (Riset & Pengembangan),Training & Development,143,21450000.0,21878000.0,2023,3,Mar,428000.0,1.9953379953379955
2023-03-01,R&D (Riset & Pengembangan),Recruitment Cost,143,4372000.0,4508000.0,2023,3,Mar,136000.0,3.110704483074108
2023-03-01,R&D (Riset & Pengembangan),Other Employee Benefit,143,78650000.0,83350000.0,2023,3,Mar,4700000.0,5.975842339478703
2023-04-01,R&D (Riset & Pengembangan),Basic Salary,143,1501500000.0,1493108000.0,2023,4,Apr,-8392000.0,-0.5589077589077589
2023-04-01,R&D (Riset & Pengembangan),Fixed Allowance,143,225225000.0,226924000.0,2023,4,Apr,1699000.0,0.7543567543567543
2023-04-01,R&D (Riset & Pengembangan),Variable Allowance/Incentive,143,75075000.0,84478000.0,2023,4,Apr,9403000.0,12.524808524808526
2023-04-01,R&D (Riset & Pengembangan),Overtime,143,45045000.0,44749000.0,2023,4,Apr,-296000.0,-0.6571206571206571
2023-04-01,R&D (Riset & Pengembangan),BPJS (Kesehatan & Ketenagakerjaan),143,107748000.0,106850000.0,2023,4,Apr,-898000.0,-0.833426142480603
2023-04-01,R&D (Riset & Pengembangan),THR & Bonus Tahunan,143,125125000.0,1586237000.0,2023,4,Apr,1461112000.0,1167.7218781218783
2023-04-01,R&D (Riset & Pengembangan),Training & Development,143,21450000.0,16791000.0,2023,4,Apr,-4659000.0,-21.72027972027972
2023-04-01,R&D (Riset & Pengembangan),Recruitment Cost,143,4372000.0,2461000.0,2023,4,Apr,-1911000.0,-43.7099725526075
2023-04-01,R&D (Riset & Pengembangan),Other Employee Benefit,143,78650000.0,80380000.0,2023,4,Apr,1730000.0,2.1996185632549268
2023-05-01,R&D (Riset & Pengembangan),Basic Salary,144,1512000000.0,1496559000.0,2023,5,May,-15441000.0,-1.0212301587301587
2023-05-01,R&D (Riset & Pengembangan),Fixed Allowance,144,226800000.0,230013000.0,2023,5,May,3213000.0,1.4166666666666665
2023-05-01,R&D (Riset & Pengembangan),Variable Allowance/Incentive,144,75600000.0,77075000.0,2023,5,May,1475000.0,1.951058201058201
2023-05-01,R&D (Riset & Pengembangan),Overtime,144,45360000.0,42801000.0,2023,5,May,-2559000.0,-5.641534391534392
2023-05-01,R&D (Riset & Pengembangan),BPJS (Kesehatan & Ketenagakerjaan),144,108501000.0,106417000.0,2023,5,May,-2084000.0,-1.9207196247039198
2023-05-01,R&D (Riset & Pengembangan),THR & Bonus Tahunan,144,126000000.0,0.0,2023,5,May,-126000000.0,-100.0
2023-05-01,R&D (Riset & Pengembangan),Training & Development,144,21600000.0,24427000.0,2023,5,May,2827000.0,13.087962962962962
2023-05-01,R&D (Riset & Pengembangan),Recruitment Cost,144,4403000.0,6398000.0,2023,5,May,1995000.0,45.310015898251194
2023-05-01,R&D (Riset & Pengembangan),Other Employee Benefit,144,79200000.0,78807000.0,2023,5,May,-393000.0,-0.4962121212121212
2023-06-01,R&D (Riset & Pengembangan),Basic Salary,145,1522500000.0,1506208000.0,2023,6,Jun,-16292000.0,-1.0700821018062399
2023-06-01,R&D (Riset & Pengembangan),Fixed Allowance,145,228375000.0,221407000.0,2023,6,Jun,-6968000.0,-3.0511220580186094
2023-06-01,R&D (Riset & Pengembangan),Variable Allowance/Incentive,145,76125000.0,71911000.0,2023,6,Jun,-4214000.0,-5.535632183908046
2023-06-01,R&D (Riset & Pengembangan),Overtime,145,45675000.0,45467000.0,2023,6,Jun,-208000.0,-0.4553913519430761
2023-06-01,R&D (Riset & Pengembangan),BPJS (Kesehatan & Ketenagakerjaan),145,109255000.0,109653000.0,2023,6,Jun,398000.0,0.3642853873964578
2023-06-01,R&D (Riset & Pengembangan),THR & Bonus Tahunan,145,126875000.0,0.0,2023,6,Jun,-126875000.0,-100.0
2023-06-01,R&D (Riset & Pengembangan),Training & Development,145,21750000.0,20963000.0,2023,6,Jun,-787000.0,-3.6183908045977016
2023-06-01,R&D (Riset & Pengembangan),Recruitment Cost,145,4433000.0,6029000.0,2023,6,Jun,1596000.0,36.002706970448905
2023-06-01,R&D (Riset & Pengembangan),Other Employee Benefit,145,79750000.0,74759000.0,2023,6,Jun,-4991000.0,-6.258307210031348
2023-07-01,R&D (Riset & Pengembangan),Basic Salary,146,1533000000.0,1531741000.0,2023,7,Jul,-1259000.0,-0.08212654924983692
2023-07-01,R&D (Riset & Pengembangan),Fixed Allowance,146,229950000.0,235088000.0,2023,7,Jul,5138000.0,2.234398782343988
2023-07-01,R&D (Riset & Pengembangan),Variable Allowance/Incentive,146,76650000.0,78752000.0,2023,7,Jul,2102000.0,2.742335290280496
2023-07-01,R&D (Riset & Pengembangan),Overtime,146,45990000.0,48091000.0,2023,7,Jul,2101000.0,4.56838443139813
2023-07-01,R&D (Riset & Pengembangan),BPJS (Kesehatan & Ketenagakerjaan),146,110008000.0,110948000.0,2023,7,Jul,940000.0,0.8544833103047051
2023-07-01,R&D (Riset & Pengembangan),THR & Bonus Tahunan,146,127750000.0,0.0,2023,7,Jul,-127750000.0,-100.0
2023-07-01,R&D (Riset & Pengembangan),Training & Development,146,21900000.0,37393000.0,2023,7,Jul,15493000.0,70.74429223744292
2023-07-01,R&D (Riset & Pengembangan),Recruitment Cost,146,4464000.0,6476000.0,2023,7,Jul,2012000.0,45.07168458781362
2023-07-01,R&D (Riset & Pengembangan),Other Employee Benefit,146,80300000.0,85637000.0,2023,7,Jul,5337000.0,6.646326276463263
2023-08-01,R&D (Riset & Pengembangan),Basic Salary,147,1543500000.0,1554443000.0,2023,8,Aug,10943000.0,0.7089731130547456
2023-08-01,R&D (Riset & Pengembangan),Fixed Allowance,147,231525000.0,231109000.0,2023,8,Aug,-416000.0,-0.17967822049454704
2023-08-01,R&D (Riset & Pengembangan),Variable Allowance/Incentive,147,77175000.0,86066000.0,2023,8,Aug,8891000.0,11.520570132815031
2023-08-01,R&D (Riset & Pengembangan),Overtime,147,46305000.0,43173000.0,2023,8,Aug,-3132000.0,-6.763848396501458
2023-08-01,R&D (Riset & Pengembangan),BPJS (Kesehatan & Ketenagakerjaan),147,110762000.0,113754000.0,2023,8,Aug,2992000.0,2.7012874451526696
2023-08-01,R&D (Riset & Pengembangan),THR & Bonus Tahunan,147,128625000.0,0.0,2023,8,Aug,-128625000.0,-100.0
2023-08-01,R&D (Riset & Pengembangan),Training & Development,147,22050000.0,21917000.0,2023,8,Aug,-133000.0,-0.6031746031746033
2023-08-01,R&D (Riset & Pengembangan),Recruitment Cost,147,4494000.0,3608000.0,2023,8,Aug,-886000.0,-19.715175789942144
2023-08-01,R&D (Riset & Pengembangan),Other Employee Benefit,147,80850000.0,81368000.0,2023,8,Aug,518000.0,0.6406926406926406
2023-09-01,R&D (Riset & Pengembangan),Basic Salary,148,1554000000.0,1567064000.0,2023,9,Sep,13064000.0,0.8406692406692408
2023-09-01,R&D (Riset & Pengembangan),Fixed Allowance,148,233100000.0,230057000.0,2023,9,Sep,-3043000.0,-1.3054483054483055
2023-09-01,R&D (Riset & Pengembangan),Variable Allowance/Incentive,148,77700000.0,74927000.0,2023,9,Sep,-2773000.0,-3.5688545688545688
2023-09-01,R&D (Riset & Pengembangan),Overtime,148,46620000.0,37811000.0,2023,9,Sep,-8809000.0,-18.895323895323894
2023-09-01,R&D (Riset & Pengembangan),BPJS (Kesehatan & Ketenagakerjaan),148,111515000.0,110758000.0,2023,9,Sep,-757000.0,-0.6788324440658207
2023-09-01,R&D (Riset & Pengembangan),THR & Bonus Tahunan,148,129500000.0,0.0,2023,9,Sep,-129500000.0,-100.0
2023-09-01,R&D (Riset & Pengembangan),Training & Development,148,22200000.0,14128000.0,2023,9,Sep,-8072000.0,-36.36036036036036
2023-09-01,R&D (Riset & Pengembangan),Recruitment Cost,148,4525000.0,3416000.0,2023,9,Sep,-1109000.0,-24.50828729281768
2023-09-01,R&D (Riset & Pengembangan),Other Employee Benefit,148,81400000.0,84495000.0,2023,9,Sep,3095000.0,3.8022113022113024
2023-10-01,R&D (Riset & Pengembangan),Basic Salary,149,1564500000.0,1571156000.0,2023,10,Oct,6656000.0,0.42543943751997443
2023-10-01,R&D (Riset & Pengembangan),Fixed Allowance,149,234675000.0,230136000.0,2023,10,Oct,-4539000.0,-1.9341642697347394
2023-10-01,R&D (Riset & Pengembangan),Variable Allowance/Incentive,149,78225000.0,77926000.0,2023,10,Oct,-299000.0,-0.382230744646852
2023-10-01,R&D (Riset & Pengembangan),Overtime,149,46935000.0,46918000.0,2023,10,Oct,-17000.0,-0.03622030467668052
2023-10-01,R&D (Riset & Pengembangan),BPJS (Kesehatan & Ketenagakerjaan),149,112269000.0,110318000.0,2023,10,Oct,-1951000.0,-1.7377904853521455
2023-10-01,R&D (Riset & Pengembangan),THR & Bonus Tahunan,149,130375000.0,0.0,2023,10,Oct,-130375000.0,-100.0
2023-10-01,R&D (Riset & Pengembangan),Training & Development,149,22350000.0,27390000.0,2023,10,Oct,5040000.0,22.550335570469798
2023-10-01,R&D (Riset & Pengembangan),Recruitment Cost,149,4555000.0,6943000.0,2023,10,Oct,2388000.0,52.42590559824368
2023-10-01,R&D (Riset & Pengembangan),Other Employee Benefit,149,81950000.0,81045000.0,2023,10,Oct,-905000.0,-1.1043319097010371
2023-11-01,R&D (Riset & Pengembangan),Basic Salary,149,1564500000.0,1567760000.0,2023,11,Nov,3260000.0,0.20837328219878554
2023-11-01,R&D (Riset & Pengembangan),Fixed Allowance,149,234675000.0,225092000.0,2023,11,Nov,-9583000.0,-4.08351976137211
2023-11-01,R&D (Riset & Pengembangan),Variable Allowance/Incentive,149,78225000.0,76678000.0,2023,11,Nov,-1547000.0,-1.977628635346756
2023-11-01,R&D (Riset & Pengembangan),Overtime,149,46935000.0,43734000.0,2023,11,Nov,-3201000.0,-6.820070310003196
2023-11-01,R&D (Riset & Pengembangan),BPJS (Kesehatan & Ketenagakerjaan),149,112269000.0,110582000.0,2023,11,Nov,-1687000.0,-1.502640978364464
2023-11-01,R&D (Riset & Pengembangan),THR & Bonus Tahunan,149,130375000.0,0.0,2023,11,Nov,-130375000.0,-100.0
2023-11-01,R&D (Riset & Pengembangan),Training & Development,149,22350000.0,21408000.0,2023,11,Nov,-942000.0,-4.214765100671141
2023-11-01,R&D (Riset & Pengembangan),Recruitment Cost,149,4555000.0,8253000.0,2023,11,Nov,3698000.0,81.185510428101
2023-11-01,R&D (Riset & Pengembangan),Other Employee Benefit,149,81950000.0,84576000.0,2023,11,Nov,2626000.0,3.2043929225137275
2023-12-01,R&D (Riset & Pengembangan),Basic Salary,150,1575000000.0,1584018000.0,2023,12,Dec,9018000.0,0.5725714285714285
2023-12-01,R&D (Riset & Pengembangan),Fixed Allowance,150,236250000.0,242862000.0,2023,12,Dec,6612000.0,2.7987301587301587
2023-12-01,R&D (Riset & Pengembangan),Variable Allowance/Incentive,150,78750000.0,84575000.0,2023,12,Dec,5825000.0,7.396825396825397
2023-12-01,R&D (Riset & Pengembangan),Overtime,150,47250000.0,47532000.0,2023,12,Dec,282000.0,0.5968253968253968
2023-12-01,R&D (Riset & Pengembangan),BPJS (Kesehatan & Ketenagakerjaan),150,113022000.0,111925000.0,2023,12,Dec,-1097000.0,-0.9706074923466227
2023-12-01,R&D (Riset & Pengembangan),THR & Bonus Tahunan,150,131250000.0,695854000.0,2023,12,Dec,564604000.0,430.1744761904762
2023-12-01,R&D (Riset & Pengembangan),Training & Development,150,22500000.0,23827000.0,2023,12,Dec,1327000.0,5.897777777777778
2023-12-01,R&D (Riset & Pengembangan),Recruitment Cost,150,4586000.0,6709000.0,2023,12,Dec,2123000.0,46.29306585259486
2023-12-01,R&D (Riset & Pengembangan),Other Employee Benefit,150,82500000.0,80110000.0,2023,12,Dec,-2390000.0,-2.896969696969697
2024-01-01,R&D (Riset & Pengembangan),Basic Salary,151,1656848000.0,1658745000.0,2024,1,Jan,1897000.0,0.11449451005765164
2024-01-01,R&D (Riset & Pengembangan),Fixed Allowance,151,248527000.0,253250000.0,2024,1,Jan,4723000.0,1.9003971399485768
2024-01-01,R&D (Riset & Pengembangan),Variable Allowance/Incentive,151,82842000.0,81530000.0,2024,1,Jan,-1312000.0,-1.5837377175828684
2024-01-01,R&D (Riset & Pengembangan),Overtime,151,49705000.0,56253000.0,2024,1,Jan,6548000.0,13.173724977366463
2024-01-01,R&D (Riset & Pengembangan),BPJS (Kesehatan & Ketenagakerjaan),151,118895000.0,119611000.0,2024,1,Jan,716000.0,0.602212035829934
2024-01-01,R&D (Riset & Pengembangan),THR & Bonus Tahunan,151,138071000.0,0.0,2024,1,Jan,-138071000.0,-100.0
2024-01-01,R&D (Riset & Pengembangan),Training & Development,151,22650000.0,48104000.0,2024,1,Jan,25454000.0,112.37969094922737
2024-01-01,R&D (Riset & Pengembangan),Recruitment Cost,151,4617000.0,5238000.0,2024,1,Jan,621000.0,13.450292397660817
2024-01-01,R&D (Riset & Pengembangan),Other Employee Benefit,151,83050000.0,83899000.0,2024,1,Jan,849000.0,1.0222757375075255
2024-02-01,R&D (Riset & Pengembangan),Basic Salary,151,1656848000.0,1648078000.0,2024,2,Feb,-8770000.0,-0.5293183200872983
2024-02-01,R&D (Riset & Pengembangan),Fixed Allowance,151,248527000.0,251602000.0,2024,2,Feb,3075000.0,1.2372901133478453
2024-02-01,R&D (Riset & Pengembangan),Variable Allowance/Incentive,151,82842000.0,90327000.0,2024,2,Feb,7485000.0,9.035271963496777
2024-02-01,R&D (Riset & Pengembangan),Overtime,151,49705000.0,64443000.0,2024,2,Feb,14738000.0,29.650940549240516
2024-02-01,R&D (Riset & Pengembangan),BPJS (Kesehatan & Ketenagakerjaan),151,118895000.0,118723000.0,2024,2,Feb,-172000.0,-0.14466546112115733
2024-02-01,R&D (Riset & Pengembangan),THR & Bonus Tahunan,151,138071000.0,0.0,2024,2,Feb,-138071000.0,-100.0
2024-02-01,R&D (Riset & Pengembangan),Training & Development,151,22650000.0,19479000.0,2024,2,Feb,-3171000.0,-14.000000000000002
2024-02-01,R&D (Riset & Pengembangan),Recruitment Cost,151,4617000.0,6858000.0,2024,2,Feb,2241000.0,48.53801169590643
2024-02-01,R&D (Riset & Pengembangan),Other Employee Benefit,151,83050000.0,78367000.0,2024,2,Feb,-4683000.0,-5.638771824202288
2024-03-01,R&D (Riset & Pengembangan),Basic Salary,152,1667820000.0,1659443000.0,2024,3,Mar,-8377000.0,-0.5022724274801836
2024-03-01,R&D (Riset & Pengembangan),Fixed Allowance,152,250173000.0,251232000.0,2024,3,Mar,1059000.0,0.4233070715065175
2024-03-01,R&D (Riset & Pengembangan),Variable Allowance/Incentive,152,83391000.0,90670000.0,2024,3,Mar,7279000.0,8.728759698288783
2024-03-01,R&D (Riset & Pengembangan),Overtime,152,50035000.0,49481000.0,2024,3,Mar,-554000.0,-1.1072249425402219
2024-03-01,R&D (Riset & Pengembangan),BPJS (Kesehatan & Ketenagakerjaan),152,119683000.0,121358000.0,2024,3,Mar,1675000.0,1.399530426209236
2024-03-01,R&D (Riset & Pengembangan),THR & Bonus Tahunan,152,138985000.0,0.0,2024,3,Mar,-138985000.0,-100.0
2024-03-01,R&D (Riset & Pengembangan),Training & Development,152,22800000.0,25786000.0,2024,3,Mar,2986000.0,13.096491228070176
2024-03-01,R&D (Riset & Pengembangan),Recruitment Cost,152,4647000.0,3101000.0,2024,3,Mar,-1546000.0,-33.268775554120936
2024-03-01,R&D (Riset & Pengembangan),Other Employee Benefit,152,83600000.0,79831000.0,2024,3,Mar,-3769000.0,-4.508373205741627
2024-04-01,R&D (Riset & Pengembangan),Basic Salary,152,1667820000.0,1701205000.0,2024,4,Apr,33385000.0,2.0017148133491625
2024-04-01,R&D (Riset & Pengembangan),Fixed Allowance,152,250173000.0,249646000.0,2024,4,Apr,-527000.0,-0.21065422727472588
2024-04-01,R&D (Riset & Pengembangan),Variable Allowance/Incentive,152,83391000.0,95271000.0,2024,4,Apr,11880000.0,14.246141669964384
2024-04-01,R&D (Riset & Pengembangan),Overtime,152,50035000.0,41864000.0,2024,4,Apr,-8171000.0,-16.330568601978616
2024-04-01,R&D (Riset & Pengembangan),BPJS (Kesehatan & Ketenagakerjaan),152,119683000.0,118655000.0,2024,4,Apr,-1028000.0,-0.8589356884436387
2024-04-01,R&D (Riset & Pengembangan),THR & Bonus Tahunan,152,138985000.0,1707873000.0,2024,4,Apr,1568888000.0,1128.8182177932872
2024-04-01,R&D (Riset & Pengembangan),Training & Development,152,22800000.0,23413000.0,2024,4,Apr,613000.0,2.68859649122807
2024-04-01,R&D (Riset & Pengembangan),Recruitment Cost,152,4647000.0,6583000.0,2024,4,Apr,1936000.0,41.6612868517323
2024-04-01,R&D (Riset & Pengembangan),Other Employee Benefit,152,83600000.0,78359000.0,2024,4,Apr,-5241000.0,-6.269138755980862
2024-05-01,R&D (Riset & Pengembangan),Basic Salary,154,1689765000.0,1702895000.0,2024,5,May,13130000.0,0.7770311256298953
2024-05-01,R&D (Riset & Pengembangan),Fixed Allowance,154,253465000.0,255501000.0,2024,5,May,2036000.0,0.803266723216223
2024-05-01,R&D (Riset & Pengembangan),Variable Allowance/Incentive,154,84488000.0,79854000.0,2024,5,May,-4634000.0,-5.484802575513682
2024-05-01,R&D (Riset & Pengembangan),Overtime,154,50693000.0,52334000.0,2024,5,May,1641000.0,3.237133332018227
2024-05-01,R&D (Riset & Pengembangan),BPJS (Kesehatan & Ketenagakerjaan),154,121258000.0,120727000.0,2024,5,May,-531000.0,-0.43790925134836467
2024-05-01,R&D (Riset & Pengembangan),THR & Bonus Tahunan,154,140814000.0,0.0,2024,5,May,-140814000.0,-100.0
2024-05-01,R&D (Riset & Pengembangan),Training & Development,154,23100000.0,17381000.0,2024,5,May,-5719000.0,-24.757575757575758
2024-05-01,R&D (Riset & Pengembangan),Recruitment Cost,154,4708000.0,5811000.0,2024,5,May,1103000.0,23.42820730671198
2024-05-01,R&D (Riset & Pengembangan),Other Employee Benefit,154,84700000.0,84036000.0,2024,5,May,-664000.0,-0.7839433293978749
2024-06-01,R&D (Riset & Pengembangan),Basic Salary,155,1700738000.0,1662736000.0,2024,6,Jun,-38002000.0,-2.2344417541090986
2024-06-01,R&D (Riset & Pengembangan),Fixed Allowance,155,255111000.0,256311000.0,2024,6,Jun,1200000.0,0.4703834801321778
2024-06-01,R&D (Riset & Pengembangan),Variable Allowance/Incentive,155,85037000.0,77176000.0,2024,6,Jun,-7861000.0,-9.244211343297623
2024-06-01,R&D (Riset & Pengembangan),Overtime,155,51022000.0,52651000.0,2024,6,Jun,1629000.0,3.192740386499941
